,,,,,,,,,,,,,,,,
,ARTÍCULOS VENDIDOS,,,,,,,,,,,,,,,
,CÓDIGO,DESCRIPCIÓN,UNID.,IMPORTE BRUTO,DTO,"IVA 21% + RECARGO 5,2%",PRECIO CON MARGEN 25%,P.V.P     WEB,P.V.P FINAL CLIENTE,,VENDIDAS,QUEDAN EN TIENDA,,BENEFICIO UNITARIO,BENEFICIO TOTAL,
,,,,,,,,,,,,,,,,
,LAVADORAS,,,,,,,,,,,,,,,
,CCH322EW,"COMBI CORBERO 1,86M BLANCO",10,"  258,82 € ","  243,52 € ","  307,33 € ","  384,16 € ","  417,56 € ","  389,00 € ",,8,1,,"  81,67 € ","  816,73 € ",avisar a paco que el combi del picotazo está vendido 30€ menos
REBAJADO,CCE3T618FW,"COMBI CANDY BLANCO 1,85MM",1,"  321,60 € ","  321,60 € ","  405,86 € ","  507,32 € ","  501,47 € ","  419,00 € ",489 €,,,,"  13,14 € ","  13,14 € ",
,CBM200EX,COMBI BENAVENT 200X60 INOX,6,"  317,20 € ","  317,20 € ","  400,31 € ","  500,38 € ","  544,12 € ","  499,00 € ",,6,0,,"  98,69 € ","  592,16 € ",VEDIDA UNA A 479€
3ºCAMION,CBM17655EX,COMBI ESTÁTICO 176X55 INOX BENAVENT,6,"  193,55 € ","  193,55 € ","  244,26 € ","  305,33 € ","  332,01 € ","  309,00 € ",,6,0,,"  64,74 € ","  388,44 € ",
,CCH1821EW,"COMBI CORBERÓ 1,80X55",2,"  203,23 € ","  203,23 € ","  256,48 € ","  320,60 € ","  389,69 € ","  369,00 € ",,2,0,,"  112,52 € ","  225,05 € ",
,CF1PH854W,FRIGOR.1P CORBERÓ 85CM MINIBAR,1,"  116,47 € ","  116,47 € ","  146,99 € ","  183,73 € ","  389,69 € ","  200,00 € ",,1,0,,"  53,01 € ","  53,01 € ",
REBAJADO,EFC1821NFEX,"COMBI EDESA INOX 1,88M",1,"  335,77 € ","  335,77 € ","  423,74 € ","  529,68 € ","  523,55 € ","  439,00 € ",499 €,,,,"  15,26 € ","  15,26 € ",
5ºCAMION,F2PBVEW17055,FRIGO 2P. BENAVENT CICLICO 1.70X55-BLANCO,1,"  192,47 € ","  192,47 € ","  242,90 € ","  315,77 € ",,"  320,00 € ",,,,,"  77,10 € ","  77,10 € ",
4ºCAMION,F2PBM143W,"FRIG 2P. BENAVENT 1,43M",5,"  123,66 € ","  123,66 € ","  156,06 € ","  195,07 € ","  226,26 € ","  225,00 € ",,6,0,,"  68,94 € ","  344,71 € ",
5ºCAMION,F2PBVEW160,"FRIGO 2P. BENAVENT 1,60X55 - BLANCO",1,"  170,97 € ","  170,97 € ","  215,76 € ","  280,49 € ","  314,09 € ","  290,00 € ",,1,0,,"  74,24 € ","  74,24 € ",
,CF2PH1724W,FRIGO 2P. CORBERÓ 1.70M - BLANCO,1,"  263,53 € ","  263,53 € ","  332,57 € ","  432,35 € ","  314,09 € ","  340,00 € ",,1,0,,"  7,43 € ","  7,43 € ",
5ºCAMION,CBME176550NFEX,COMBI BENAVENT NO FROST 1.76X55-INOX,2,"  225,81 € ","  225,81 € ","  284,97 € ","  356,22 € ",,"  365,00 € ",,2,0,,"  80,03 € ","  160,06 € ",
4ºCAMION,CFSBSH730NFW,AMERICANO BLANCO 177X91CM,5,"  365,59 € ","  365,59 € ","  461,37 € ","  576,72 € ","  605,00 € ","  579,00 € ",,4,1,,"  117,63 € ","  588,13 € ",
3ºCAMION,CCHGL185NFW,COMBI CORBERÓ CRISTAL BLANCO,2,"  404,30 € ","  404,30 € ","  510,23 € ","  637,78 € ","  669,06 € ","  629,00 € ",,2,0,,"  118,77 € ","  237,55 € ",
4ºCAMION,CCHGL185NFN,COMBI CORBERO NF CRISTAL NEGRO,2,"  403,23 € ","  403,23 € ","  508,88 € ","  636,10 € ","  711,76 € ","  659,00 € ",,2,0,,"  150,12 € ","  300,25 € ",
,,,,,  -   € ,  -   € ,  -   € ,,,,,,,  -   € ,,
,TERMOS,,,,  -   € ,  -   € ,  -   € ,,,,,,,  -   € ,,
,CTW30,TERMO CORBERO 30L,1,"  55,91 € ","  55,91 € ","  70,56 € ","  88,20 € ","  92,53 € ","  67,65 € ",,,,,"- 2,91 € ","- 2,91 € ",
,CTW50,TERMO CORBERO 50L,1,"  74,19 € ","  74,19 € ","  93,63 € ","  117,03 € ","  122,78 € ","  119,00 € ",,,,,"  25,37 € ","  25,37 € ",
3ºCAMION,CTW50,TERMO CORBERÓ 50L,2,"  68,82 € ","  68,82 € ","  86,85 € ","  108,56 € ","  113,89 € ","  110,00 € ",,2,0,,"  23,15 € ","  46,30 € ",
,CTW80,TERMO CORBERO 80L,1,"  92,47 € ","  92,47 € ","  116,70 € ","  145,87 € ","  153,03 € ","  149,00 € ",,,,,"  32,30 € ","  32,30 € ",
,HTWTV50ESSECO,TERMO HTW VERTICAL 50L,3,"  75,42 € ","  75,42 € ","  95,18 € ","  118,98 € ","  114,08 € ","  110,00 € ",,3,0,,"  14,82 € ","  44,46 € ",
,CCATP10GBNOX,CALENTADOR CORBERO ,1,"  159,76 € ","  159,76 € ","  201,62 € ","  252,02 € ","  249,11 € ","  245,00 € ",,1,1,,"  43,38 € ","  43,38 € ",
,CCATP10GBNOX,CALENTADOR CORBERO ,1,"  159,76 € ","  159,76 € ","  201,62 € ","  252,02 € ","  249,11 € ","  200,00 € ",,1,1,,"- 1,62 € ","- 1,62 € ",LELA
,HTWTV80ESSEECO,TERMO HTW 80L,1,"  88,43 € ","  88,43 € ","  111,60 € ","  139,50 € ","  133,74 € ","  128,00 € ",,,,,"  16,40 € ","  16,40 € ",SONIA
,CTW50,TERMO CORBERÓ 50L,2,"  75,29 € ","  75,29 € ","  95,02 € ","  118,77 € ","  113,89 € ","  110,00 € ",,2,0,,"  14,98 € ","  29,97 € ",
,CTW30,TERMO CORBERO 30L,1,"  61,18 € ","  61,18 € ","  77,21 € ","  96,51 € ","  92,53 € ","  90,00 € ",,,,,"  12,79 € ","  12,79 € ",
,GATSU,TERMO CORBERÓ 50L,1,"  75,00 € ","  75,00 € ","  94,65 € ","  118,31 € ","  121,47 € ","  145,00 € ",,,,,"  50,35 € ","  50,35 € ",VECINO MIGUEL COCHES (30€ MONTAJE)
3ºCAMION,CTW30,TERMO CORBERO 30L,1,"  55,91 € ","  55,91 € ","  70,56 € ","  88,20 € ","  92,53 € ","  90,00 € ",,,,,"  19,44 € ","  19,44 € ",
,HTWTV50ESSECO,TERMO HTW 50L,1,"  76,29 € ","  76,29 € ","  96,28 € ",,"  123,00 € ","  100,00 € ",,,,,"  3,72 € ","  3,72 € ",TITA ADELA
,ES80VA3,TERMO HAIER 80L,1,"  89,81 € ","  89,81 € ","  113,34 € ","  141,68 € ","  154,31 € ","  140,00 € ",,,,,"  26,66 € ","  26,66 € ",
3ºCAMION,CCATP10GBNOX,CALENTADOR GAS BUTANO 10L,2,"  155,91 € ","  155,91 € ","  196,76 € ","  245,95 € ","  258,01 € ","  220,00 € ",,2,0,,"  23,24 € ","  46,48 € ",
,CCATP10GBNOX,CALENTADOR CORBERÓ 10L,1,"  162,36 € ","  152,76 € ","  192,79 € ","  240,99 € ",,"  280,00 € ",,,,,"  87,21 € ","  87,21 € ",
,CTM50,TERMO CORBERÓ ELECTRICO 50L,1,"  81,17 € ","  81,17 € ","  102,44 € ","  128,05 € ",,"  130,00 € ",,,,,"  27,56 € ","  27,56 € ","ENCARNA, VER SI SE LO QUEDA"
,,,,,  -   € ,  -   € ,  -   € ,,,,,,,  -   € ,,
,HORNOS,,,,  -   € ,  -   € ,  -   € ,,,,,,,  -   € ,,
,FIDCX502,HORNO CANDY  65L,1,"  138,17 € ","  138,17 € ","  174,37 € ","  217,96 € ","  215,45 € ","  209,00 € ",,,,,"  34,63 € ","  34,63 € ",
,CCHEV840MX,CONJUNTO HORNO+VITRO 3Z,1,"  273,12 € ","  273,12 € ","  344,68 € ","  430,85 € ","  451,97 € ","  399,00 € ",,,,,"  54,32 € ","  54,32 € ",
,FIDX100,HORNO CANDY 70L,1,"  121,47 € ","  121,47 € ","  153,30 € ","  191,62 € ","  189,40 € ","  189,00 € ",,,,,"  35,70 € ","  35,70 € ",
,HO258,MINI HORNO BLANCO,1,"  76,54 € ","  76,54 € ","  96,59 € ","  120,74 € ","  119,34 € ","  90,00 € ",,,,,"- 6,59 € ","- 6,59 € ",
,FIDCPX625L,HORNO CANDY  70L,1,"  179,31 € ","  179,31 € ","  226,29 € ","  282,86 € ","  279,58 € ","  260,00 € ",,,,,"  33,71 € ","  33,71 € ",ANAÉN
,2206,MINI HORNO CECOTEC,2,"  23,98 € ","  23,98 € ","  30,26 € ","  37,83 € ","  36,26 € ","  35,00 € ",,2,0,,"  4,74 € ","  9,47 € ",
,BBSE12120X,CONJUNTO BEKO INOX HORNO+VITRO,1,"  249,00 € ","  249,00 € ","  314,24 € ","  392,80 € ","  378,05 € ","  375,00 € ",,,,,"  60,76 € ","  60,76 € ",
CRUZ ENCIMERAS,FIDCX100,HORNO CANDY INOX 70L,1,"  125,23 € ","  125,23 € ","  158,04 € ","  197,55 € ","  189,40 € ","  180,00 € ",,1,0,,"  21,96 € ","  21,96 € ",
,CCHMD803N,HORNO CORBERÓ CRISTAL NEGRO,1,"  176,47 € ","  176,47 € ","  222,71 € ","  278,38 € ","  266,00 € ","  265,00 € ",,,,,"  42,29 € ","  42,29 € ",
,CCHM603X,HORNO CORBERÓ CRISTAL NEGRO,1,"  135,29 € ","  135,29 € ","  170,74 € ","  213,42 € ","  218,00 € ","  200,00 € ",,,,,"  29,26 € ","  29,26 € ",
,CCH620MW,HORNO INTEGRABLE CORBERO,1,"  162,36 € ","  162,36 € ","  204,90 € ","  256,12 € ",,"  245,00 € ",,,,,"  40,10 € ","  40,10 € ",
,BBIE123001X,HORNO BEKO,1,"  189,36 € ","  189,36 € ","  238,97 € ","  298,72 € ",,"  280,00 € ",,,,,"  41,03 € ","  41,03 € ",
,MD5008WH,HORNO CATA INTEGRABLE,1,"  287,09 € ","  287,09 € ","  362,31 € ","  452,88 € ","  434,23 € ","  430,00 € ",,,,,"  67,69 € ","  67,69 € ",
,FIDCX502,"HORNO CANDY IDEA 65L, MULTIFUN",1,"  142,45 € ","  142,45 € ","  179,77 € ","  224,71 € ","  215,45 € ","  210,00 € ",,,,,"  30,23 € ","  30,23 € ",
,CCH509X,HORNO CORBERÓ RADIACION INOX-NEGRO,1,"  135,29 € ","  135,29 € ","  170,74 € ","  213,42 € ","  204,62 € ","  204,00 € ",,,,,"  33,26 € ","  33,26 € ",
,BBSE12120X,CONJUNTO BEKO INOX HORNO+VITRO,2,"  249,00 € ","  249,00 € ","  314,24 € ","  392,80 € ","  378,05 € ","  375,00 € ",,,,,"  60,76 € ","  121,52 € ",
,CCHMD803W,HORNO MULTIFUNCION BLANCO,1,"  190,59 € ","  190,59 € ","  240,52 € ","  300,66 € ","  288,27 € ","  285,00 € ",,,,,"  44,48 € ","  44,48 € ",
,CCHMD803N,HORNO CORBERÓ CRISTAL NEGRO,1,"  176,47 € ","  176,47 € ","  222,71 € ","  278,38 € ","  266,00 € ","  260,00 € ",,,,,"  37,29 € ","  37,29 € ",
,BBCM12300X,HORNO BEKO MULTIFUNCION ,1,"  192,32 € ","  192,32 € ","  242,71 € ","  303,38 € ","  299,89 € ","  269,00 € ",,,,,"  26,29 € ","  26,29 € ",ALBERT ALEMAN PACO
,CCHMD803N,HORNO CORBERÓ CRISTAL NEGRO,1,"  176,47 € ","  176,47 € ","  222,71 € ","  278,38 € ","  285,00 € ","  260,00 € ",,,,,"  37,29 € ","  37,29 € ",
,CCHCV4521M,HORNO CORBERÓ 50L,2,"  170,59 € ","  170,59 € ","  215,28 € ","  269,11 € ","  285,00 € ","  275,00 € ",,2,0,,"  59,72 € ","  119,43 € ",
,CCHM703W,HORNO CORBERÓ MF CRISTAL BLANCO,1,"  163,53 € ","  163,53 € ","  206,37 € ","  257,97 € ","  263,83 € ","  250,00 € ",,,,,"  43,63 € ","  43,63 € ",
,CCHM603X,HORNO CORBERÓ CRISTAL NEGRO,1,"  135,29 € ","  135,29 € ","  170,74 € ","  213,42 € ","  218,00 € ","  200,00 € ",,,,,"  29,26 € ","  29,26 € ",
,CCHS200MFX,HORNO MF CORBERÓ,3,"  125,00 € ","  125,00 € ","  157,75 € ","  197,19 € ","  201,66 € ","  199,00 € ",,3,0,,"  41,25 € ","  123,75 € ",
,BBSE12120X,CONJUNTO BEKO INOX HORNO+VITRO,1,"  256,70 € ","  256,70 € ","  323,96 € ","  404,94 € ","  378,05 € ","  375,00 € ",,1,0,,"  51,04 € ","  51,04 € ",
,FIDCB502,HORNO CANDY 65L MF,1,"  151,72 € ","  151,72 € ","  191,47 € ","  239,34 € ","  244,78 € ","  240,00 € ",,,,,"  48,53 € ","  48,53 € ",
,CCHM703W,HORNO 65L - CRISTAL BLANCO,1,"  163,53 € ","  163,53 € ","  206,37 € ","  257,97 € ","  263,83 € ","  265,00 € ",,,,,"  58,63 € ","  58,63 € ",
,CCHM603W,HORNO 70L CRISTAL BLANCO CORBERÓ,1,"  142,35 € ","  142,35 € ","  179,65 € ","  224,56 € ",,"  209,00 € ",,,,,"  29,35 € ","  29,35 € ",
,CCHM603W,HORNO 70L - CRISTAL BLANCO,1,"  139,70 € ","  139,70 € ","  176,30 € ","  220,38 € ","  211,30 € ","  229,00 € ",,1,0,,"  52,70 € ","  52,70 € ",
,CCHM703W,HORNO MF INDEP CORBERO CRISTAL B,1,"  163,53 € ","  163,53 € ","  206,37 € ","  257,97 € ","  263,83 € ","  259,00 € ",,,,,"  52,63 € ","  52,63 € ",
,WMY81283LMB4R,LAVADORA BEKO 8KG,2,"  249,00 € ","  249,00 € ","  314,24 € ","  392,80 € ","  376,61 € ","  375,00 € ",,2,0,,"  60,76 € ","  121,52 € ",
,CCHMD803N,HORNO MF INDEP CORBERO CRISTAL N,2,"  176,47 € ","  176,47 € ","  222,71 € ","  278,38 € ","  284,71 € ","  279,00 € ",,1,1,,"  56,29 € ","  112,59 € ",
,CCHM603W,HORNO 70L - CRISTAL BLANCO,1,"  142,35 € ","  142,35 € ","  179,65 € ","  224,56 € ","  229,66 € ","  229,00 € ",,,,,"  49,35 € ","  49,35 € ",
4ºCAMION,CCHMD803W,HORNO MF CORBERÓ 70L CRISTAL NEGRO,1,"  164,46 € ","  164,46 € ","  207,55 € ","  259,44 € ","  305,59 € ","  259,00 € ",,,,,"  51,45 € ","  51,45 € ",
,CCHMD803N,HORNO MF CORBERÓ 70L CRISTAL NEGRO,1,"  167,65 € ","  167,65 € ","  211,57 € ","  264,47 € ","  284,71 € ","  279,00 € ",,,,,"  67,43 € ","  67,43 € ",
,BBIE18300W,HORNO MF BEKO BLANCO,1,"  195,37 € ","  195,37 € ","  246,56 € ","  308,20 € ","  284,71 € ","  335,00 € ",,,,,"  88,44 € ","  88,44 € ",
,CCHM703W,HORNO MF INDEP CORBERO CRISTAL B,1,"  158,82 € ","  154,06 € ","  194,42 € ","  243,02 € ","  274,54 € ","  270,00 € ",,,,,"  75,58 € ","  75,58 € ",
,CCHV659MXG,HORNO MF INDEP CORBERO,4,"  154,84 € ","  154,84 € ","  195,41 € ","  244,26 € ","  256,23 € ","  255,00 € ",,4,0,,"  59,59 € ","  238,37 € ",
,CCHMD803W,HORNO MF CORBERÓ 70L CRISTAL B,1,"  189,41 € ","  189,41 € ","  239,04 € ","  298,79 € ","  305,59 € ","  300,00 € ",,,,,"  60,96 € ","  60,96 € ",
,,,,,  -   € ,  -   € ,  -   € ,,,,,,,  -   € ,,
,VITROCERÁMICAS,,,,  -   € ,  -   € ,  -   € ,,,,,,,  -   € ,,
,CCIM3000FZ+PLA,INDUCCION CORBERO 6600W,1,"  188,17 € ","  188,17 € ","  237,47 € ","  296,84 € ","  264,69 € ","  255,00 € ",,,,,"  17,53 € ","  17,53 € ",
,CCIM3000FZ+PLA,INDUCCION CORBERO 6600W,1,"  175,00 € ","  175,00 € ","  220,85 € ","  276,06 € ","  264,69 € ","  259,00 € ",,,,,"  38,15 € ","  38,15 € ",
,CCVG8422,VITROCERÁMICA CORBERÓ 4Z 6400W,2,"  96,77 € ","  96,77 € ","  122,12 € ","  152,65 € ","  160,14 € ","  140,00 € ",,2,0,,"  17,88 € ","  35,75 € ",
,IBB360,INDUCCION BENAVENT 3 FUEGOS,4,"  115,05 € ","  115,05 € ","  145,19 € ","  181,49 € ","  197,36 € ","  195,00 € ",,4,0,,"  49,81 € ","  199,23 € ",
,,VITRO CANDY 4 ZONAS COCCIÓN,1,"  108,61 € ","  108,61 € ","  137,07 € ","  171,33 € ","  169,36 € ","  179,00 € ",,,,,"  41,93 € ","  41,93 € ",
,CI633CE14U,INDUCCIÓN CANDY 3 ZONAS COCCION,1,"  136,76 € ","  136,76 € ","  172,59 € ","  215,74 € ","  223,38 € ","  219,00 € ",,,,,"  46,41 € ","  46,41 € ",
,CH63CC4U2,VITRO CANDY 3 ZONAS COCCIÓN,2,"  108,62 € ","  108,62 € ","  137,08 € ","  171,35 € ","  169,36 € ","  165,00 € ",,2,0,,"  27,92 € ","  55,84 € ",
,CPCGV404W,PLACA GAS CRISTAL BLANCO CORBERÓ,1,"  105,88 € ","  105,88 € ","  133,62 € ","  167,03 € ","  160,14 € ","  160,00 € ",,,,,"  26,38 € ","  26,38 € ",
,CCIM3F300,INDUCCIÓN CORBERO 3 FUEGOS,1,"  109,59 € ","  109,59 € ","  138,30 € ","  172,88 € ","  256,75 € ","  199,00 € ",,,,,"  60,70 € ","  60,70 € ",
,CPCGY2303N,"PLACA GAS CORBERÓ CRISTAL NEGRO, 3F",1,"  94,12 € ","  94,12 € ","  118,78 € ","  148,47 € ","  142,36 € ","  135,00 € ",,,,,"  16,22 € ","  16,22 € ",
,COC95PBTCWT,COCINA TENSAY 5 FUEGOS BUTANO,1,"  323,13 € ","  323,13 € ","  407,79 € ","  509,74 € ","  503,86 € ","  450,00 € ",,,,,"  42,21 € ","  42,21 € ",
,CPCGY2313W,PLACA GAS CORBERÓ CRISTAL BLANCO 3F,1,"  100,00 € ","  100,00 € ","  126,20 € ","  157,75 € ","  151,25 € ","  149,00 € ",,1,0,,"  22,80 € ","  22,80 € ",
,CCIM3000FZ+PLA,INDUCCIÓN CORBERÓ + PLANCHA,1,"  205,88 € ","  205,88 € ","  259,82 € ","  324,78 € ","  307,84 € ","  295,00 € ",,,,,"  35,18 € ","  35,18 € ",ALBERT ALEMAN ALFONSO
,CCVBR6450,VITRO CORBERÓ 4 FUEGOS,2,"  111,81 € ","  111,81 € ","  141,10 € ","  176,37 € ","  179,72 € ","  179,00 € ",,2,0,,"  37,90 € ","  75,80 € ",
,BE9140X,PLACA 4 FUEGOS GAS,2,"  63,44 € ","  63,44 € ","  80,06 € ","  100,08 € ","  92,50 € ","  89,00 € ",,,,,"  8,94 € ","  17,88 € ",
,CCIM3366,INDUCCION CORBERO 6600W,2,"  154,84 € ","  154,84 € ","  195,41 € ","  244,26 € ","  256,23 € ","  249,00 € ",,2,0,,"  53,59 € ","  107,18 € ",
,3EB715ER,VITRO BALAY 3FUEGOS,1,"  158,95 € ","  158,95 € ","  200,59 € ","  250,74 € ","  256,44 € ","  250,00 € ",,,,,"  49,41 € ","  49,41 € ",
3ºCAMION,CCVG3BL573,"VITRO CORBERÓ 3 FUEGOS, 5700W",3,"  96,77 € ","  96,77 € ","  122,12 € ","  152,65 € ","  154,69 € ","  149,00 € ",,3,0,,"  26,88 € ","  80,63 € ",
,CPCGY2313W,PLACA CORBERO CRISTAL GAS,1,"  100,00 € ","  100,00 € ","  126,20 € ","  157,75 € ","  151,84 € ","  149,00 € ",,1,0,,"  22,80 € ","  22,80 € ",
,CPCGY2313W,PLACA GAS CORBERÓ CRISTAL BLANCO 3F,2,"  94,12 € ","  94,12 € ","  118,78 € ","  148,47 € ","  161,34 € ","  149,00 € ",,,,,"  30,22 € ","  60,44 € ",
,HDCG32220FX,PLACA GAS 2FUEGOS BEKO,1,"  65,55 € ","  65,55 € ","  82,72 € ","  103,41 € ","  105,65 € ","  105,00 € ",,,,,"  22,28 € ","  22,28 € ",
3ºCAMION,CPCGY2303N,"PLACA GAS CORBERÓ CRISTAL NEGRO, 3F",2,"  86,02 € ","  86,02 € ","  108,56 € ","  135,70 € ","  142,36 € ","  149,00 € ",,2,0,,"  40,44 € ","  80,89 € ",
,CPCGY2303N,"PLACA GAS CORBERÓ CRISTAL NEGRO, 3F",1,"  94,12 € ","  94,12 € ","  118,78 € ","  148,47 € ","  142,36 € ","  139,00 € ",,,,,"  20,22 € ","  20,22 € ",
,CCIM3374SL,INDUCCION CORBERO 3 FUEGOS,3,"  162,06 € ","  162,06 € ","  204,52 € ","  255,65 € ","  261,46 € ","  259,00 € ",,3,0,,"  54,48 € ","  163,44 € ",
3ºCAMION,IBB360,INDUCCION BENAVENT 3 FUEGOS,1,"  112,90 € ","  112,90 € ","  142,48 € ","  178,10 € ","  193,67 € ","  190,00 € ",,1,0,,"  47,52 € ","  47,52 € ",
,CH63CC4U2,VITRO 3 FUEGOS,2,"  105,95 € ","  105,95 € ","  133,71 € ","  167,14 € ","  170,94 € ","  170,00 € ",,2,0,,"  36,29 € ","  72,58 € ",
,SV2300,PLACA VITROCERAMICA 2F,1,"  63,53 € ","  63,53 € ","  80,17 € ","  100,22 € ","  102,49 € ","  99,00 € ",,,,,"  18,83 € ","  18,83 € ",
,CPCGY2303N,"PLACA GAS CORBERÓ CRISTAL NEGRO, 3F",1,"  88,24 € ","  88,24 € ","  111,36 € ","  139,20 € ","  142,36 € ","  149,00 € ",,,,,"  37,64 € ","  37,64 € ",
,CPCGY2303N,"PLACA INDUCCION CATA, 3F",1,"  155,91 € ","  155,91 € ","  196,76 € ","  245,95 € ","  251,53 € ","  250,00 € ",,,,,"  53,24 € ","  53,24 € ",
,IBB360,INDUCCION BENAVENT 3 FUEGOS,3,"  122,78 € ","  122,78 € ","  154,94 € ","  193,68 € ","  197,36 € ","  195,00 € ",,3,0,,"  40,06 € ","  120,17 € ",
4ºCAMION,VBB360,VITRO BENAVENT 3 FUEGOS,5,"  82,80 € ","  82,80 € ","  104,49 € ","  130,62 € ","  151,50 € ","  150,00 € ",,5,0,,"  45,51 € ","  227,53 € ",
4ºCAMION,CPCGM5F5021N,PLACA CORBERÓ CRUSTAL N 5 FUEGOS,1,"  134,52 € ","  134,52 € ","  169,76 € ","  212,21 € ","  237,44 € ","  229,00 € ",,,,,"  59,24 € ","  59,24 € ",
,CCVBR6350,VITRO CORBERÓ 3 FUEGOS,3,"  108,48 € ","  108,48 € ","  136,90 € ","  171,13 € ","  174,39 € ","  175,00 € ",,3,0,,"  38,10 € ","  114,29 € ",
3ºCAMION,CPCGM5F5021N,PLACA GAS CRISTAL NEGRO 5F,1,"  148,39 € ","  148,39 € ","  187,27 € ","  234,09 € ","  245,56 € ","  229,00 € ",,1,,,"  41,73 € ","  41,73 € ",
,CPCGY2303N,"PLACA GAS CORBERÓ CRISTAL NEGRO, 3F",2,"  88,24 € ","  85,59 € ","  108,02 € ","  135,02 € ","  142,36 € ","  149,00 € ",,2,0,,"  40,98 € ","  81,96 € ",
,CCIG9322,INDUCCION CORBERO 3 FUEGOS,3,"  156,47 € ","  147,22 € ","  185,79 € ","  232,24 € ","  252,44 € ","  249,00 € ",,3,0,,"  63,21 € ","  189,62 € ",
4ºCAMION,CCSF45020BX,COCINA CORBERÓ CRISTAL ,2,"  181,72 € ","  181,72 € ","  229,33 € ","  286,66 € ","  320,77 € ","  319,00 € ",,2,0,,"  89,67 € ","  179,34 € ",
,GG633B,PLACA GAS HISENSE,1,"  96,59 € ","  96,59 € ","  121,90 € ","  152,37 € ","  320,77 € ","  160,00 € ",,,,,"  38,10 € ","  38,10 € ",
,8041503,PLACA GAS CATA 4F,1,"  121,12 € ","  121,12 € ","  152,85 € ","  191,07 € ","  320,77 € ","  209,00 € ",,,,,"  56,15 € ","  56,15 € ",
,CCVG8422,VITRO CORBERÓ 4 FUEGOS,2,"  109,41 € ","  102,94 € ","  129,92 € ","  162,39 € ","  176,53 € ","  175,00 € ",,2,0,,"  45,08 € ","  90,17 € ",
5ºCAMION,CCVG8322,VITRO CORBERO 3 FUEGOS,3,"  97,04 € ","  91,30 € ","  115,23 € ","  144,03 € ","  193,19 € ","  195,00 € ",,3,0,,"  79,77 € ","  239,32 € ",
,CCSF45020B,CORBERÓ COCINA 4 F + HORNO - INOX,2,"  181,72 € ","  181,72 € ","  229,33 € ","  298,13 € ","  343,69 € ","  319,00 € ",,2,0,,"  89,67 € ","  179,34 € ",
,CPCGY2303N,"PLACA GAS CORBERÓ CRISTAL NEGRO, 3F",2,"  90,59 € ","  85,24 € ","  107,57 € ","  134,46 € ","  156,59 € ","  149,00 € ",,1,1,,"  41,43 € ","  82,86 € ",
,,,,,  -   € ,  -   € ,  -   € ,,,,,,,  -   € ,,
,LAVAVAJILLAS,,,,  -   € ,  -   € ,  -   € ,,,,,,,  -   € ,,
,LVBV60DX,LAVAVAJILLAS BENAVENT 60CM INOX,1,"  213,98 € ","  213,98 € ","  270,04 € ","  337,55 € ","  367,05 € ","  350,00 € ",,,,,"  79,96 € ","  79,96 € ",
,CLVV6522X,LAVAVAJILLAS CORBERÓ,1,"  225,53 € ","  225,53 € ","  284,62 € ","  355,77 € ","  341,11 € ","  330,00 € ",,,,,"  45,38 € ","  45,38 € ",
,CLVV6522X,LAVAVAJILLAS CORBERÓ INOX,1,"  229,03 € ","  229,03 € ","  289,04 € ","  361,29 € ","  341,11 € ","  349,00 € ",,,,,"  59,96 € ","  59,96 € ",
,LVBV45DX,LAVAVAJILLAS BENAVENT 45CM INOX,1,"  203,23 € ","  203,23 € ","  256,48 € ","  320,60 € ","  348,61 € ","  319,00 € ",,,,,"  62,52 € ","  62,52 € ",
,LVBV60DW,LAVAVAJILLAS BENAVENT 60CM BLANCO,1,"  193,55 € ","  193,55 € ","  244,26 € ","  305,33 € ","  332,01 € ","  299,00 € ",,1,0,,"  54,74 € ","  54,74 € ",
,CLVV6522X,LAVAVAJILLAS CORBERÓ ,1,"  218,76 € ","  218,76 € ","  276,08 € ","  345,09 € ","  341,11 € ","  349,00 € ",,1,0,,"  72,92 € ","  72,92 € ",
,LVBV45DW,LAVAVAJILLAS BENAVENT 45CM BLANCO,1,"  193,55 € ","  193,55 € ","  244,26 € ","  305,33 € ","  332,01 € ","  299,00 € ",,,,,"  54,74 € ","  54,74 € ",ALBER AMIGO ALFONSO
,ELVV1254W,LAVAVAJILLAS LEFT,1,"  196,22 € ","  196,22 € ","  247,63 € ","  309,54 € ","  296,79 € ","  330,00 € ",,,,,"  82,37 € ","  82,37 € ",COMPAÑERO TONI
,3VS506BP,LAVAVAJILLAS BALAY 60CM,1,"  249,00 € ","  249,00 € ","  314,24 € ","  392,80 € ","  376,61 € ","  360,00 € ",,,,,"  45,76 € ","  45,76 € ",HERMANA TOMATITO
,WI3010,LAVAVAJILLAS INTEGR. WHIRPOOL,2,"  274,00 € ","  274,00 € ","  345,79 € ","  432,24 € ","  414,42 € ","  410,00 € ",,,,,"  64,21 € ","  128,42 € ",
,EES47311L,LAVAJILLAS ELECTROLUX INTEGRABLE,1,"  373,25 € ","  373,25 € ","  471,04 € ","  588,80 € ","  569,52 € ","  569,00 € ",,,,,"  97,96 € ","  97,96 € ",
,CLVV4522W,LAVAVAJILLAS CORBERÓ BLANCO,1,"  215,30 € ","  215,30 € ","  271,71 € ","  339,64 € ","  325,64 € ","  320,00 € ",,,,,"  48,29 € ","  48,29 € ",
